repository_name,release_id,tag_name,release_name,release_date,prerelease_flag,draft_flag,target_commitish,release_notes,previous_release_tag,tag_name_clean,is_stable
microsoft/vscode,140525002,1.86.1,January 2024 Recovery 1,2024-02-08 13:42:40+00:00,False,False,main,"The update addresses these [issues](https://github.com/microsoft/vscode/issues?q=is%3Aissue+is%3Aclosed+milestone%3A%22December+%2F+January+2024+Recovery+1%22).

For the complete release notes go to [Updates](https://code.visualstudio.com/updates/v1_86) on [code.visualstudio.com](https://code.visualstudio.com).",1.86.0,1.86.1,True
microsoft/vscode,142158503,1.86.2,January 2024 Recovery 2,2024-02-15 13:50:04+00:00,False,False,main,"The update addresses these [issues](https://github.com/microsoft/vscode/issues?q=is%3Aissue+is%3Aclosed+milestone%3A%22December+%2F+January+2024+Recovery+2%22+).

For the complete release notes go to [Updates](https://code.visualstudio.com/updates/v1_86) on [code.visualstudio.com](https://code.visualstudio.com).",1.86.1,1.86.2,True
microsoft/vscode,144055742,1.87.0,February 2024,2024-02-28 18:32:24+00:00,False,False,main,"Welcome to the February 2024 release of Visual Studio Code. There are many updates in this version that we hope you'll like, some of the key highlights include:

- **[Voice dictation in editor](https://code.visualstudio.com/updates/v1_87#_use-dictation-in-the-editor)** - Use your voice to dictate directly in the editor.
- **[Multi-cursor inline suggestions](https://code.visualstudio.com/updates/v1_87#_inline-completions-for-multiple-cursors)** - Review and accept inline suggestions for multiple cursors.
- **[Copilot-powered rename suggestions](https://code.visualstudio.com/updates/v1_87#_rename-suggestions)** - Get rename suggestions for symbols from Copilot.
- **[Side-by-side preview refactoring](https://code.visualstudio.com/updates/v1_87#_refactor-preview-in-multi-diff-editor)** - Preview refactorings across files with multi diff editor.
- **[Smarter Python imports](https://code.visualstudio.com/updates/v1_87#_improvements-for-adding-missing-imports)** - Improvements for adding missing Python imports.
- **[Sticky scroll in editor](https://code.visualstudio.com/updates/v1_87#_editor-sticky-scroll)** - Sticky scroll is enabled by default in the editor.
- **[Multi-language support for speech](https://code.visualstudio.com/updates/v1_87#_multiple-languages-supported-for-speech-recognition)** - Multiple languages supported for speech recognition.
- **[Copilot suggestions for dev containers](https://code.visualstudio.com/updates/v1_87#_remote-development)** - Get template and feature suggestions for dev container configurations.

>If you'd like to read these release notes online, go to [Updates](https://code.visualstudio.com/updates) on [code.visualstudio.com](https://code.visualstudio.com).
**Insiders:** Want to try new features as soon as possible? You can download the nightly [Insiders](https://code.visualstudio.com/insiders) build and try the latest updates as soon as they are available.",1.86.2,1.87.0,True
microsoft/vscode,145323317,1.87.1,February 2024 Recovery 1,2024-03-07 18:28:15+00:00,False,False,main,"The update addresses these [issues](https://github.com/microsoft/vscode/issues?q=is%3Aissue+is%3Aclosed+milestone%3A%22February+2024+Recovery+1%22+).

For the complete release notes go to [Updates](https://code.visualstudio.com/updates/v1_87) on [code.visualstudio.com](https://code.visualstudio.com).",1.87.0,1.87.1,True
microsoft/vscode,146100846,1.87.2,February 2024 Recovery 2,2024-03-12 17:50:43+00:00,False,False,main,"The update addresses these [issues](https://github.com/microsoft/vscode/issues?q=is%3Aissue+is%3Aclosed+milestone%3A%22February+2024+Recovery+2%22+).

For the complete release notes go to [Updates](https://code.visualstudio.com/updates/v1_87) on [code.visualstudio.com](https://code.visualstudio.com).",1.87.1,1.87.2,True
microsoft/vscode,149814200,1.88.0,March 2024,2024-04-04 17:04:20+00:00,False,False,main,"Welcome to the March 2024 release of Visual Studio Code. There are many updates in this version that we hope you'll like, some of the key highlights include:

* [Apply custom editor labels](https://code.visualstudio.com/updates/v1_88#custom-labels-for-open-editors) - Distinguish between editors with same file names.
* [Locked scrolling](https://code.visualstudio.com/updates/v1_88#locked-scrolling) - Compare editors side-by-side with synchronized scrolling.
* [Extension update improvements](https://code.visualstudio.com/updates/v1_88#extensions-update-improvements) - Restart extensions without reload & update extensions with VS Code releases.
* [Test Coverage API](https://code.visualstudio.com/updates/v1_88#test-coverage) - Native code coverage support in VS Code.
* [Folding markers in minimap](https://code.visualstudio.com/updates/v1_88#minimap-section-headers) - Easily identify and navigate to code sections from minimap.
* [Quick Search improvements](https://code.visualstudio.com/updates/v1_88#quick-search-improvements) - Sticky file path separators and separator buttons.
* [Notebook Run cells in section](https://code.visualstudio.com/updates/v1_88#run-cells-in-section) - Quickly run all cells in a notebook section.
* [Copilot improvements](https://code.visualstudio.com/updates/v1_88#github-copilot) - Improved inline chat UI, commit messages, and used references.
* [Python auto-detect improvements](https://code.visualstudio.com/updates/v1_88#python) - Detect startup files for Flask & Django, discover Hatch environments.
* [Preview: Terminal inline chat](https://code.visualstudio.com/updates/v1_88#preview-terminal-inline-chat) - Start a Copilot inline chat conversation directly from the terminal.

>If you'd like to read these release notes online, go to [Updates](https://code.visualstudio.com/updates) on [code.visualstudio.com](https://code.visualstudio.com).
**Insiders:** Want to try new features as soon as possible? You can download the nightly [Insiders](https://code.visualstudio.com/insiders) build and try the latest updates as soon as they are available.",1.87.2,1.88.0,True
microsoft/vscode,150797079,1.88.1,March 2024 Recovery 1,2024-04-11 17:09:23+00:00,False,False,main,"The update addresses these [issues](https://github.com/Microsoft/vscode/issues?q=is%3Aissue+milestone%3A%22March+2024+Recovery+1%22+is%3Aclosed).

For the complete release notes go to [Updates](https://code.visualstudio.com/updates/v1_88) on [code.visualstudio.com](https://code.visualstudio.com).",1.88.0,1.88.1,True
microsoft/vscode,153873284,1.89.0,April 2024,2024-05-02 17:48:57+00:00,False,False,main,"Welcome to the April 2024 release of Visual Studio Code. There are many updates in this version that we hope you'll like, some of the key highlights include:

* [Preview Markdown images & videos](https://code.visualstudio.com/updates/v1_89#_hover-to-preview-images-and-videos-in-markdown) - Hover over a link to preview images & videos in Markdown.
* [Enhanced branch switching](https://code.visualstudio.com/updates/v1_89#_saverestore-open-editors-when-switching-branches) - Restore open editors seamlessly when switching between branches.
* [Middle-click paste support](https://code.visualstudio.com/updates/v1_89#_configure-middle-click-to-paste) - Paste text quickly in the terminal using a mouse middle-click.
* [WSL over Remote - SSH](https://code.visualstudio.com/updates/v1_89#_remote-development) - Use WSL when connected to a remote machine via Remote - SSH.
* [Accessible View](https://code.visualstudio.com/updates/v1_89#_accessible-view) - Navigate through comments, chat code blocks & terminal commands from the Accessible View.
* [Keyboard shortcuts for UI actions](https://code.visualstudio.com/updates/v1_89#_customize-keybindings) - Customize keybindings for UI actions directly with a right-click.
* [Quick Search](https://code.visualstudio.com/updates/v1_89#_quick-search) - Search for text across your workspace with Quick Search.
* [AI-powered rename suggestions](https://code.visualstudio.com/updates/v1_89#_copilot-powered-rename-suggestions-button) - Get intelligent rename suggestions in the editor with Copilot.
* [Copilot content exclusion](https://code.visualstudio.com/updates/v1_89#_content-exclusions) - Exclude files from being used in the Copilot context.
* [Local workspace extension](https://code.visualstudio.com/updates/v1_89#_local-workspace-extensions) - Include and install extensions directly in your workspace.

>If you'd like to read these release notes online, go to [Updates](https://code.visualstudio.com/updates) on [code.visualstudio.com](https://code.visualstudio.com).
**Insiders:** Want to try new features as soon as possible? You can download the nightly [Insiders](https://code.visualstudio.com/insiders) build and try the latest updates as soon as they are available.",1.88.1,1.89.0,True
microsoft/vscode,154983536,1.89.1,April 2024 Recovery 1,2024-05-09 17:30:52+00:00,False,False,main,"The update addresses these [issues](https://github.com/Microsoft/vscode/issues?q=is%3Aissue+milestone%3A%22April+2024+Recovery+1%22+is%3Aclosed+).

For the complete release notes go to [Updates](https://code.visualstudio.com/updates/v1_89) on [code.visualstudio.com](https://code.visualstudio.com).",1.89.0,1.89.1,True
microsoft/vscode,159075980,1.90.0,May 2024,2024-06-05 21:14:57+00:00,False,False,main,"Welcome to the May 2024 release of Visual Studio Code. There are many updates in this version that we hope you'll like, some of the key highlights include:

* [Editor tabs multi-select](https://code.visualstudio.com/updates/v1_90#editor-tabs-multi-select) - Select and perform actions on multiple tabs simultaneously.
* [Profiles](https://code.visualstudio.com/updates/v1_90#configure-custom-profile-for-new-window) - Open new windows with your preferred profile.
* [Editor actions](https://code.visualstudio.com/updates/v1_90#always-show-editor-actions) - Immediately access editor actions across editor groups.
* [Copilot extensibility](https://code.visualstudio.com/updates/v1_90#chat-and-language-model-api) - Build AI into your extensions with the Chat and Language Model API.
* [VS Code Speech](https://code.visualstudio.com/updates/v1_90#vs-code-speech) - Automatically read out Copilot Chat responses with text-to-speech.
* [Find in notebooks](https://code.visualstudio.com/updates/v1_90#find-in-cell-selection) - Restrict search to selected cells in notebooks.
* [Chat context](https://code.visualstudio.com/updates/v1_90#attach-context-to-chat) - Quickly attach different types of context in chat.
* [IntelliSense in chat responses](https://code.visualstudio.com/updates/v1_90#intellisense-in-chat-code-blocks) - Better understand generated code with IntelliSense.

>If you'd like to read these release notes online, go to [Updates](https://code.visualstudio.com/updates) on [code.visualstudio.com](https://code.visualstudio.com).
**Insiders:** Want to try new features as soon as possible? You can download the nightly [Insiders](https://code.visualstudio.com/insiders) build and try the latest updates as soon as they are available.",1.89.1,1.90.0,True
microsoft/vscode,160346297,1.90.1,May 2024 Recovery 1,2024-06-13 17:27:10+00:00,False,False,main,"The update addresses these [issues](https://github.com/microsoft/vscode/issues?q=is%3Aissue+milestone%3A%22May+2024+Recovery+1%22+is%3Aclosed).

For the complete release notes go to [Updates](https://code.visualstudio.com/updates/v1_90) on [code.visualstudio.com](https://code.visualstudio.com/).",1.90.0,1.90.1,True
microsoft/vscode,161326740,1.90.2,May 2024 Recovery 2,2024-06-19 16:32:31+00:00,False,False,main,"The update addresses these [issues](https://github.com/microsoft/vscode/issues?q=is%3Aissue+milestone%3A%22May+2024+Recovery+2%22+is%3Aclosed).

For the complete release notes go to [Updates](https://code.visualstudio.com/updates/v1_90) on [code.visualstudio.com](https://code.visualstudio.com/).",1.90.1,1.90.2,True
microsoft/vscode,163868610,1.91.0,June 2024,2024-07-03 18:23:00+00:00,False,False,main,"Welcome to the June 2024 release of Visual Studio Code. There are many updates in this version that we hope you'll like, some of the key highlights include:

* [Preview: Incoming/Outgoing changes graph](https://code.visualstudio.com/updates/v1_91#_source-control) - Visualize incoming and outgoing changes in the Source Control view.
* [Python environments](https://code.visualstudio.com/updates/v1_91#_python) - Enhanced environment discovery with python-environment-tools.
* [Smart Send in native REPL](https://code.visualstudio.com/updates/v1_91#_smart-send-in-native-repl) - Smoothly run code chunks in the native REPL.
* [GitHub Copilot extensibility](https://code.visualstudio.com/updates/v1_91#_chat-and-language-model-api) - Chat and Language Model APIs available in VS Code Stable.
* [Preview: Profiles Editor](https://code.visualstudio.com/updates/v1_91#_profiles-editor-preview) - Manage your profiles in a single place.
* [Custom tab labels](https://code.visualstudio.com/updates/v1_91#_access-file-extensions-in-custom-labels) - More variable options and support for multiple extensions.
* [TypeScript 5.5](https://code.visualstudio.com/updates/v1_91#_syntax-checking-for-regular-expressions) - Syntax checking for regular expressions and other language features.
* [JavaScript Debugger](https://code.visualstudio.com/updates/v1_91#_javascript-debugger) - Inspect shadowed variables while debugging JavaScript.

>If you'd like to read these release notes online, go to [Updates](https://code.visualstudio.com/updates) on [code.visualstudio.com](https://code.visualstudio.com).
**Insiders:** Want to try new features as soon as possible? You can download the nightly [Insiders](https://code.visualstudio.com/insiders) build and try the latest updates as soon as they are available.",1.90.2,1.91.0,True
microsoft/vscode,165004015,1.91.1,June 2024 Recovery 1,2024-07-11 13:39:39+00:00,False,False,main,"The update addresses these [issues](https://github.com/issues?q=is%3Aissue%20label%3Acandidate%20%20is%3Aclosed%20repo%3Amicrosoft%2Fvscode%20milestone%3A%22June%202024%20Recovery%201%22%20).

For the complete release notes go to [Updates](https://code.visualstudio.com/updates/v1_91) on [code.visualstudio.com](https://code.visualstudio.com/).",1.91.0,1.91.1,True
microsoft/vscode,168291552,1.92.0,July 2024,2024-08-01 17:05:58+00:00,False,False,main,"Welcome to the July 2024 release of Visual Studio Code. There are many updates in this version that we hope you'll like, some of the key highlights include:

- [Default browser](https://code.visualstudio.com/updates/v1_92#_configure-the-browser-to-open-links) - Configure which browser to use for opening links in VS Code.
- [Revert PRs](https://code.visualstudio.com/updates/v1_92#_github-pull-requests-and-issues) - Easily create a revert PR for a merged PR.
- [Extension updates](https://code.visualstudio.com/updates/v1_92#_improved-extension-update-experience) - More easily configure auto updating of extensions.
- [Override profiles](https://code.visualstudio.com/updates/v1_92#_override-existing-profile) - Override an existing profile with the Profiles Editor.
- [Paste files in CSS](https://code.visualstudio.com/updates/v1_92#_paste-and-drop-files-in-css) - Quickly add CSS file references with paste or drag and drop.
- [Move Panel to top](https://code.visualstudio.com/updates/v1_92#_move-panel-to-top) - Position the Panel section at the top of the workbench.
- [Copilot uses GPT - 4o](https://code.visualstudio.com/updates/v1_92#_github-copilot) - GitHub Copilot Chat upgraded to OpenAI's GPT-4o.

>If you'd like to read these release notes online, go to [Updates](https://code.visualstudio.com/updates) on [code.visualstudio.com](https://code.visualstudio.com).
**Insiders:** Want to try new features as soon as possible? You can download the nightly [Insiders](https://code.visualstudio.com/insiders) build and try the latest updates as soon as they are available.

",1.91.1,1.92.0,True
microsoft/vscode,169369196,1.92.1,July 2024 Recovery 1,2024-08-08 16:22:05+00:00,False,False,main,"The update addresses these [issues](https://github.com/issues?q=is%3Aissue+label%3Acandidate+is%3Aclosed+repo%3Amicrosoft%2Fvscode+milestone%3A%22July+2024+Recovery+1%22).

For the complete release notes go to [Updates](https://code.visualstudio.com/updates/v1_91) on [code.visualstudio.com](https://code.visualstudio.com/).

",1.92.0,1.92.1,True
microsoft/vscode,170407271,1.92.2,July 2024 Recovery 2,2024-08-15 17:44:40+00:00,False,False,main,"The update addresses these [issues](https://github.com/issues?q=is%3Aissue+label%3Acandidate+is%3Aclosed+repo%3Amicrosoft%2Fvscode+milestone%3A%22July+2024+Recovery+2%22).

For the complete release notes go to [Updates](https://code.visualstudio.com/updates/v1_92) on [code.visualstudio.com](https://code.visualstudio.com/).

",1.92.1,1.92.2,True
microsoft/vscode,173695787,1.93.0,August 2024,2024-09-05 17:09:47+00:00,False,False,main,"Welcome to the August 2024 release of Visual Studio Code. There are many updates in this version that we hope you'll like, some of the key highlights include:

* [Profiles editor](https://code.visualstudio.com/updates/v1_93#_new-profiles-editor) - Switch and manage your profiles from a single place.
* [Django unit test support](https://code.visualstudio.com/updates/v1_93#_django-unit-test-support) - Discover and run Django unit tests from the Test Explorer.
* [IntelliSense on vscode.dev](https://code.visualstudio.com/updates/v1_93#_full-project-intellisense-and-package-typings-on-vscodedev) - Boost your JS & TS coding in vscode.dev with IntelliSense.
* [Notebook diff viewer](https://code.visualstudio.com/updates/v1_93#_show-or-hide-unchanged-cells-in-the-diff-view) - Efficiently review changes in notebooks by collapsing unchanged cells.
* [Resize columns via the keyboard](https://code.visualstudio.com/updates/v1_93#_resize-table-columns-via-the-keyboard) - Resizing table columns in VS Code more accessible via keyboard.
* [Source Control Graph](https://code.visualstudio.com/updates/v1_93#_source-control-graph-view) - Easily hide, collapse, or move the Source Control Graph.
* [GitHub Copilot](https://code.visualstudio.com/updates/v1_93#_github-copilot) - Add context in Quick Chat, improved test generation and chat history.
* [Experiment: Inline Chat](https://code.visualstudio.com/updates/v1_93#_copilot-inline-chat-context) - Use recent coding files for Inline Chat context.

>If you'd like to read these release notes online, go to [Updates](https://code.visualstudio.com/updates) on [code.visualstudio.com](https://code.visualstudio.com).
**Insiders:** Want to try new features as soon as possible? You can download the nightly [Insiders](https://code.visualstudio.com/insiders) build and try the latest updates as soon as they are available.
",1.92.2,1.93.0,True
microsoft/vscode,174811451,1.93.1,August 2024 Recovery 1,2024-09-12 17:09:57+00:00,False,False,main,"The update addresses these [issues](https://github.com/issues?q=is%3Aissue+label%3Acandidate+is%3Aclosed+repo%3Amicrosoft%2Fvscode+milestone%3A%22August+2024+Recovery+1%22).

For the complete release notes go to [Updates](https://code.visualstudio.com/updates/v1_93) on [code.visualstudio.com](https://code.visualstudio.com/).

",1.93.0,1.93.1,True
microsoft/vscode,178259340,1.94.0,September 2024,2024-10-03 17:02:27+00:00,False,False,main,"Welcome to the September 2024 release of Visual Studio Code. There are many updates in this version that we hope you'll like, some of the key highlights include:

* [Find in Explorer](https://code.visualstudio.com/updates/v1_94#_find-in-explorer) - Quickly find files in the Explorer view with the improved Find control.
* [Source Control Graph](https://code.visualstudio.com/updates/v1_94#_source-control) - More filtering options and interactivity in the Source Control Graph.
* [Python test coverage](https://code.visualstudio.com/updates/v1_94#_python) - Run Python tests with coverage and get rich results in the editor.
* [ESM](https://code.visualstudio.com/updates/v1_94#_esm-is-shipping-for-vs-code) - Faster VS Code startup thanks to the migration to ESM.
* [Account preference](https://code.visualstudio.com/updates/v1_94#_change-an-extensions-account-preference) - Specify which account to use for an extension.
* [Copilot in Native REPL](https://code.visualstudio.com/updates/v1_94#_inline-chat-and-completions-in-python-native-repl) - Get code completions and Inline Chat in the Native REPL.
* [Improved chat context](https://code.visualstudio.com/updates/v1_94#_drag-and-drop-files-to-add-chat-context) - Drag & drop files or use IntelliSense for more relevant chat context.
* [Test environment setup](https://code.visualstudio.com/updates/v1_94#_automated-test-setup-override) - Get help with setting up a test framework for your workspace.

>If you'd like to read these release notes online, go to [Updates](https://code.visualstudio.com/updates) on [code.visualstudio.com](https://code.visualstudio.com).
**Insiders:** Want to try new features as soon as possible? You can download the nightly [Insiders](https://code.visualstudio.com/insiders) build and try the latest updates as soon as they are available.",1.93.1,1.94.0,True
microsoft/vscode,178954173,1.94.1,September Recovery 1,2024-10-08 17:30:36+00:00,False,False,main,"The update addresses these [issues](https://github.com/Microsoft/vscode/issues?q=is%3Aissue+milestone%3A%22September+2024+Recovery+1%22+is%3Aclosed+), including a fix for a security vulnerability.

For the complete release notes go to [Updates](https://code.visualstudio.com/updates/v1_94) on [code.visualstudio.com](https://code.visualstudio.com).",1.94.0,1.94.1,True
microsoft/vscode,179341265,1.94.2,September Recovery 2,2024-10-10 14:29:41+00:00,False,False,main,"The update addresses these [issues](https://github.com/Microsoft/vscode/issues?q=is%3Aissue%20milestone%3A%22September%202024%20Recovery%202%22%20is%3Aclosed%20%20).

For the complete release notes go to [Updates](https://code.visualstudio.com/updates/v1_94) on [code.visualstudio.com](https://code.visualstudio.com).",1.94.1,1.94.2,True
microsoft/vscode,182523912,1.95.0,October 2024,2024-10-29 17:15:45+00:00,False,False,main,"Welcome to the October 2024 release of Visual Studio Code. There are many updates in this version that we hope you'll like, some of the key highlights include:

- [Copilot Edits](https://code.visualstudio.com/updates/v1_95#_start-a-code-editing-session-with-copilot-edits) - Iterate quickly on large changes across multiple files.
- [Copilot Chat in Secondary Side Bar](https://code.visualstudio.com/updates/v1_95#_chat-in-the-secondary-side-bar) - Keep Copilot Chat open and ready to-go while you work.
- [Multiple GitHub accounts](https://code.visualstudio.com/updates/v1_95#_multiple-github-accounts) - Log in to multiple GitHub accounts in VS Code simultaneously.
- [Copilot code reviews](https://code.visualstudio.com/updates/v1_95#_copilot-code-reviews) - Get a quick review pass or a deeper review of uncommitted changes.
- [Docstrings with Pylance](https://code.visualstudio.com/updates/v1_95#_generate-docstrings-with-pylance) - Generate docstring templates for classes or methods.
- [Preview settings indicator](https://code.visualstudio.com/updates/v1_95#_settings-editor-indicator-for-experimental-and-preview-settings) - View experimental and preview settings in the Settings editor.
- [Copilot extensibility](https://code.visualstudio.com/updates/v1_95#_copilot-extensions-showcase) - Showcasing Copilot extensibility in VS Code.

>If you'd like to read these release notes online, go to [Updates](https://code.visualstudio.com/updates) on [code.visualstudio.com](https://code.visualstudio.com).
**Insiders:** Want to try new features as soon as possible? You can download the nightly [Insiders](https://code.visualstudio.com/insiders) build and try the latest updates as soon as they are available.",1.94.2,1.95.0,True
microsoft/vscode,183016531,1.95.1,October 2024 Recovery 1,2024-10-31 22:10:39+00:00,False,False,main,"The update addresses these [issues](https://github.com/Microsoft/vscode/issues?q=is%3Aissue+milestone%3A%22October+2024+Recovery+1%22+is%3Aclosed+).

For the complete release notes go to [Updates](https://code.visualstudio.com/updates/v1_95) on [code.visualstudio.com](https://code.visualstudio.com).",1.95.0,1.95.1,True
microsoft/vscode,184258993,1.95.2,October 2024 Recovery 2,2024-11-07 23:10:05+00:00,False,False,main,"The update addresses these [issues](https://github.com/Microsoft/vscode/issues?q=is%3Aissue+milestone%3A%22October+2024+Recovery+2%22+is%3Aclosed+).

For the complete release notes go to [Updates](https://code.visualstudio.com/updates/v1_95) on [code.visualstudio.com](https://code.visualstudio.com).",1.95.1,1.95.2,True
microsoft/vscode,185530462,1.95.3,October 2024 Recovery 3,2024-11-14 22:20:37+00:00,False,False,main,"The update addresses these [issues](https://github.com/Microsoft/vscode/issues?q=is%3Aissue+milestone%3A%22October+2024+Recovery+3%22+is%3Aclosed+).

For the complete release notes go to [Updates](https://code.visualstudio.com/updates/v1_95) on [code.visualstudio.com](https://code.visualstudio.com).",1.95.2,1.95.3,True
microsoft/vscode,190282879,1.96.0,November 2024,2024-12-11 19:13:33+00:00,False,False,main,"Welcome to the November 2024 release of Visual Studio Code. There are many updates in this version that we hope you'll like, some of the key highlights include:

- [Overtype mode](https://code.visualstudio.com/updates/v1_96#_overtype-mode) - Switch between overwrite or insert mode in the editor
- [Add imports on paste](https://code.visualstudio.com/updates/v1_96#_configure-paste-and-drop-behavior) - Automatically add missing TS/JS imports when pasting code
- [Test coverage](https://code.visualstudio.com/updates/v1_96#_attributable-coverage) - Quickly filter which code is covered by a specific test
- [Move views](https://code.visualstudio.com/updates/v1_96#_move-views-between-primary-and-secondary-side-bar) - Easily move views between the Primary and Secondary Side Bar
- [Terminal ligatures](https://code.visualstudio.com/updates/v1_96#_ligature-support) - Use ligatures in the terminal
- [Extension allow list](https://code.visualstudio.com/updates/v1_96#_configure-allowed-extensions) - Configure which extensions can be installed in your organization
- [Debug with Copilot](https://code.visualstudio.com/updates/v1_96#_debugging-with-copilot) - Use copilot-debug terminal command to start a debugging session
- [Chat context](https://code.visualstudio.com/updates/v1_96#_add-context) - Add symbols and folders as context for Chat and Edits
- [Move from chat to Copilot Edits](https://code.visualstudio.com/updates/v1_96#_move-chat-session-to-copilot-edits) - Switch to Copilot Edits to apply code suggestions from Chat

For the complete release notes go to [Updates](https://code.visualstudio.com/updates/v1_96) on [code.visualstudio.com](https://code.visualstudio.com/).

Insiders: Want to see new features as soon as possible? You can download the nightly [Insiders](https://code.visualstudio.com/insiders) build and try the latest updates as soon as they are available. And for the latest Visual Studio Code news, updates, and content, follow us on Twitter [@code](https://twitter.com/code)!",1.95.3,1.96.0,True
microsoft/vscode,191500700,1.96.1,November 2024 Recovery 1,2024-12-18 17:41:53+00:00,False,False,main,"The update addresses these [issues](https://github.com/Microsoft/vscode/issues?q=is%3Aissue+milestone%3A%22November+2024+Recovery+1%22+is%3Aclosed+).

For the complete release notes go to [Updates](https://code.visualstudio.com/updates/v1_96) on [code.visualstudio.com](https://code.visualstudio.com/).",1.96.0,1.96.1,True
microsoft/vscode,191730414,1.96.2,November 2024 Recovery 2,2024-12-19 19:04:30+00:00,False,False,main,"The update addresses these [issues](https://github.com/Microsoft/vscode/issues?q=is%3Aissue+milestone%3A%22November+2024+Recovery+2%22+is%3Aclosed+).

For the complete release notes go to [Updates](https://code.visualstudio.com/updates/v1_96) on [code.visualstudio.com](https://code.visualstudio.com/).",1.96.1,1.96.2,True
microsoft/vscode,194435633,1.96.3,November 2024 Recovery 3,2025-01-13 14:09:12+00:00,False,False,main,"The update addresses these [issues](https://github.com/Microsoft/vscode/issues?q=is%3Aissue+milestone%3A%22November+2024+Recovery+3%22+is%3Aclosed+).

For the complete release notes go to [Updates](https://code.visualstudio.com/updates/v1_96) on [code.visualstudio.com](https://code.visualstudio.com).",1.96.2,1.96.3,True
microsoft/vscode,195234780,1.96.4,November 2024 Recovery 4,2025-01-16 23:26:14+00:00,False,False,main,"The update addresses these [issues](https://github.com/Microsoft/vscode/issues?q=is%3Aissue+milestone%3A%22November+2024+Recovery+4%22+is%3Aclosed+).

For the complete release notes go to [Updates](https://code.visualstudio.com/updates/v1_96) on [code.visualstudio.com](https://code.visualstudio.com).",1.96.3,1.96.4,True
microsoft/vscode,198877577,1.97.0,January 2025,2025-02-06 16:57:06+00:00,False,False,main,"Welcome to the January 2025 release of Visual Studio Code. There are many updates in this version that we hope you'll like, some of the key highlights include:

* [Next Edit Suggestions (preview)](https://code.visualstudio.com/updates/v1_97/#copilot-next-edit-suggestions-nes-preview) - Copilot predicts the next edit you are likely to make.
* [Reposition Command Palette](https://code.visualstudio.com/updates/v1_97/#move-the-command-palette-and-quick-inputs) - Drag the Command Palette and Quick Inputs to a new position.
* [Auto accept edits](https://code.visualstudio.com/updates/v1_97/#improved-editor-controls) - Automatically accept edits from Copilot after a configurable timeout.
* [Extension publisher trust](https://code.visualstudio.com/updates/v1_97/#trusting-extension-publishers) - Keep your environment secure with extension publisher trust.
* [Compound logs](https://code.visualstudio.com/updates/v1_97/#compound-logs) - Combine multiple logs into a single, aggregated log view.
* [Filter output logs](https://code.visualstudio.com/updates/v1_97/#output-panel-filtering) - Filter the contents of the Output panel.
* [Git blame information](https://code.visualstudio.com/updates/v1_97/#git-blame-information) - Rich git blame information and open on GitHub.
* [Search values in debug variables](https://code.visualstudio.com/updates/v1_97/#filter-and-search-on-values) - Filter and search for specific values in debug variables.
* [Notebook inline values](https://code.visualstudio.com/updates/v1_97/#inline-values-upon-cell-execution) - View inline values for code cell variables in notebooks.
* [Python no-config debug](https://code.visualstudio.com/updates/v1_97/#no-config-debug) - Quickly debug a Python script or module without setup.

For the complete release notes go to [Updates](https://code.visualstudio.com/updates/v1_97) on [code.visualstudio.com](https://code.visualstudio.com).

**Insiders:** Want to see new features as soon as possible? You can download the nightly [Insiders](https://code.visualstudio.com/insiders) build and try the latest updates as soon as they are available. And for the latest Visual Studio Code news, updates, and content, follow us on Bluesky [vscode.dev](https://bsky.app/profile/vscode.dev) or Twitter [@code](https://twitter.com/code)!",1.96.4,1.97.0,True
microsoft/vscode,199679394,1.97.1,January 2025 Recovery 1,2025-02-11 18:09:59+00:00,False,False,main,"The update addresses these [issues](https://github.com/microsoft/vscode/issues?q=is%3Aissue+milestone%3A%22January+2025+Recovery+1%22+is%3Aclosed), including a fix for a security vulnerability.

For the complete release notes go to [Updates](https://code.visualstudio.com/updates/v1_97) on [code.visualstudio.com](https://code.visualstudio.com).",1.97.0,1.97.1,True
microsoft/vscode,200205683,1.97.2,January 2025 Recovery 2,2025-02-13 18:04:51+00:00,False,False,main,"The update addresses these [issues](https://github.com/Microsoft/vscode/issues?q=is%3Aissue+milestone%3A%22January+2025+Recovery+2%22+is%3Aclosed+).

For the complete release notes go to [Updates](https://code.visualstudio.com/updates/v1_97) on [code.visualstudio.com](https://code.visualstudio.com).",1.97.1,1.97.2,True
